# Chinese lookup aliases | English gloss
# The user-facing input scheme outputs Simplified Chinese only.
# Derived from CC-CEDICT, published by MDBG.
# License: CC BY-SA 4.0 https://creativecommons.org/licenses/by-sa/4.0/
# Source date: 2026-08-23T06:21:07Z
棉條	(textiles) sliver
棉棒	cotton swab; cotton bud
棉毛	knitted cotton
棉球	cotton ball; swab
棉田	cotton field
棉签	cotton swab; variant of 棉籤|棉签[mian2 qian1]
棉簽	variant of 棉籤|棉签[mian2 qian1]
棉籤	cotton swab
棉紗	cotton yarn
棉絮	cotton wadding
棉線	cotton thread; yarn cotton
棉纱	cotton yarn
棉线	cotton thread; yarn cotton
棉花	cotton
棉花棒	cotton swab; cotton bud
棉花糖	cotton candy; candyfloss
棉蘭	Medan (city in Indonesia)
棉蘭老島	Mindanao (island in the Philippines)
棉衣	cotton-padded clothes
棉袄	cotton-padded jacket
棉被	comforter; quilt
棉裤	quilted cotton trousers; cotton-padded trousers (worn in winter)
棉褲	quilted cotton trousers; cotton-padded trousers (worn in winter)
棉襖	cotton-padded jacket
棉豆	lima bean, aka butter bean (Phaseolus lunatus)
棉鈴	cotton boll (fruit)
棉鈴蟲	cotton bollworm (Helicoverpa armigera)
棉铃	cotton boll (fruit)
棉铃虫	cotton bollworm (Helicoverpa armigera)
棉鳧	(bird species of China) cotton pygmy goose (Nettapus coromandel…
棊	variant of 棋[qi2]
棋	chess; chess-like game
棋具	checkers (board and pieces for go 圍棋|围棋 or Chinese chess 象棋 etc)
棋子	chess piece
棋局	state of play in a game of chess; (old) chessboard
棋手	chess player
棋格状	checkered pattern; chessboard
棋格狀	checkered pattern; chessboard
棋王	chess champion
棋盘	chessboard
棋盤	chessboard
棋艺	chess skill
棋藝	chess skill
棋譜	kifu (record of a game of go or shogi)
棋谱	kifu (record of a game of go or shogi)
棋賽	chess game
棋赛	chess game
棋逢对手	to be evenly matched; to meet one's match
棋逢對手	to be evenly matched; to meet one's match
棋逢敌手	see 棋逢對手|棋逢对手[qi2 feng2 dui4 shou3]
棋逢敵手	see 棋逢對手|棋逢对手[qi2 feng2 dui4 shou3]
棋高一着	to be a step ahead of the opponent (idiom)
棋高一著	to be a step ahead of the opponent (idiom)
棍	stick; rod; truncheon; scoundrel; villain
棍子	stick; rod
棍杖	staff; rod
棍棒	club; staff; stick
棍網球	lacrosse
棍网球	lacrosse
棐	Torreya nucifera; strengthen
棑	raft; shield
棒	stick; club
棒冰	popsicle
棒喝	practice in which a novice monk is shouted at or hit with a sti…
棒国	(derog.) Korea
棒國	(derog.) Korea
棒坛	baseball circles; baseball world
棒壇	baseball circles; baseball world
棒子	stick; club
棒子国	(derog.) Korea, esp. South Korea
棒子國	(derog.) Korea, esp. South Korea
棒子面	maize cornflour; corn mush
棒子面儿	erhua variant of 棒子麵|棒子面[bang4 zi5 mian4]
棒子麵	maize cornflour; corn mush
棒子麵兒	erhua variant of 棒子麵|棒子面[bang4 zi5 mian4]
棒打鴛鴦	(idiom) to cruelly separate lovers (esp. by family or societal…
棒打鸳鸯	(idiom) to cruelly separate lovers (esp. by family or societal…
棒旋星系	barred spiral galaxy
棒杀	to bludgeon to death
棒材	bar; rod
棒极了	super; excellent
棒棒哒	(Internet slang) awesome; amazing
棒棒噠	(Internet slang) awesome; amazing
棒棒机	bar phone (cell phone shaped like a bar of candy)
棒棒機	bar phone (cell phone shaped like a bar of candy)
棒棒糖	lollipop; sucker
棒棒腿	chicken drumstick (Tw)
棒極了	super; excellent
棒槌	wooden club (used to beat clothes in washing)
棒殺	to bludgeon to death
棒球	baseball
棒球迷	baseball fan
棒磨机	rod mill
棒磨機	rod mill
棒糖	sucker; lollipop
棒約翰	Papa John's (pizza chain)
棒约翰	Papa John's (pizza chain)
棒讀	(slang) to read or speak in a flat, emotionless manner (orthogr…
棒读	(slang) to read or speak in a flat, emotionless manner (orthogr…
棒賽	(Tw) to defecate; to take a crap (from Taiwanese 放屎, Tai-lo pr…
棒赛	(Tw) to defecate; to take a crap (from Taiwanese 放屎, Tai-lo pr…
棕	palm; palm fiber
棕三趾鶉	(bird species of China) barred buttonquail (Turnix suscitator)
棕三趾鹑	(bird species of China) barred buttonquail (Turnix suscitator)
棕喉雀鶥	(bird species of China) rufous-throated fulvetta (Schoeniparus…
棕喉雀鹛	(bird species of China) rufous-throated fulvetta (Schoeniparus…
棕噪鶥	(bird species of China) buffy laughingthrush (Pterorhinus berth…
棕噪鹛	(bird species of China) buffy laughingthrush (Pterorhinus berth…
棕垫	palm fiber mat
棕墊	palm fiber mat
棕夜鷺	(bird species of China) nankeen night heron (Nycticorax caledon…
棕夜鹭	(bird species of China) nankeen night heron (Nycticorax caledon…
棕头幽鹛	(bird species of China) puff-throated babbler (Pellorneum rufic…
棕头歌鸲	(bird species of China) rufous-headed robin (Larvivora ruficeps)
棕头钩嘴鹛	(bird species of China) red-billed scimitar babbler (Pomatorhin…
棕头雀鹛	(bird species of China) spectacled fulvetta (Fulvetta ruficapil…
棕头鸥	(bird species of China) brown-headed gull (Chroicocephalus brun…
棕头鸦雀	(bird species of China) vinous-throated parrotbill (Suthora web…
棕尾伯劳	(bird species of China) red-tailed shrike (Lanius phoenicuroide…
棕尾伯勞	(bird species of China) red-tailed shrike (Lanius phoenicuroide…
棕尾虹雉	(bird species of China) Himalayan monal (Lophophorus impejanus)
棕尾褐鶲	(bird species of China) ferruginous flycatcher (Muscicapa ferru…
棕尾褐鹟	(bird species of China) ferruginous flycatcher (Muscicapa ferru…
棕尾鵟	(bird species of China) long-legged buzzard (Buteo rufinus)
棕尾𫛭	(bird species of China) long-legged buzzard (Buteo rufinus)
棕扇尾莺	(bird species of China) zitting cisticola (Cisticola juncidis)
棕扇尾鶯	(bird species of China) zitting cisticola (Cisticola juncidis)
棕斑鳩	(bird species of China) laughing dove (Spilopelia senegalensis)
棕斑鸠	(bird species of China) laughing dove (Spilopelia senegalensis)
棕朱雀	(bird species of China) dark-rumped rosefinch (Carpodacus edwar…
棕枕山雀	(bird species of China) rufous-naped tit (Periparus rufonuchali…
棕枝主日	Palm Sunday (Sunday before Easter)
棕枝全日	Palm Sunday (Christian Festival one week before Easter)
棕树	palm tree
棕榈	palm tree
棕榈属	palm tree genus (Areca spp.)
棕榈树	palm tree
棕榈油	palm oil
棕榈科	Arecaceae or Palmae, the palm family
棕榈襞	(anatomy) the palmate folds of the cervical canal; plicae palma…
棕樹	palm tree
棕櫚	palm tree
棕櫚屬	palm tree genus (Areca spp.)
棕櫚樹	palm tree
棕櫚油	palm oil
棕櫚科	Arecaceae or Palmae, the palm family
棕櫚襞	(anatomy) the palmate folds of the cervical canal; plicae palma…
棕毛	palm fiber; coir
棕毯	coir mat; palm fiber matting
棕熊	brown bear
棕眉山岩鷚	(bird species of China) Siberian accentor (Prunella montanella)
棕眉山岩鹨	(bird species of China) Siberian accentor (Prunella montanella)
棕眉柳莺	(bird species of China) yellow-streaked warbler (Phylloscopus a…
棕眉柳鶯	(bird species of China) yellow-streaked warbler (Phylloscopus a…
棕矮星	brown dwarf star
棕紅	reddish brown
棕編	woven palm fiber (used in handicraft); coir
棕縛	palm fiber; rope of palm fiber
棕繃	rectangular frame with a palm fiber mat woven across it (placed…
棕繩	rope of palm fiber; coir (coconut fiber)
棕红	reddish brown
棕绳	rope of palm fiber; coir (coconut fiber)
棕绷	rectangular frame with a palm fiber mat woven across it (placed…
棕编	woven palm fiber (used in handicraft); coir
棕缚	palm fiber; rope of palm fiber
棕翅鵟鷹	(bird species of China) rufous-winged buzzard (Butastur livente…
棕翅𫛭鹰	(bird species of China) rufous-winged buzzard (Butastur livente…
棕肛凤鹛	(bird species of China) rufous-vented yuhina (Yuhina occipitali…
棕肛鳳鶥	(bird species of China) rufous-vented yuhina (Yuhina occipitali…
棕背伯劳	(bird species of China) long-tailed shrike (Lanius schach)
棕背伯勞	(bird species of China) long-tailed shrike (Lanius schach)
棕背田雞	(bird species of China) black-tailed crake (Zapornia bicolor)
棕背田鸡	(bird species of China) black-tailed crake (Zapornia bicolor)
棕背雪雀	(bird species of China) Blanford's snowfinch (Pyrgilauda blanfo…
棕背黑头鸫	(bird species of China) white-backed thrush; Kessler's thrush (…
棕背黑頭鶇	(bird species of China) white-backed thrush; Kessler's thrush (…
棕胸佛法僧	(bird species of China) Indochinese roller (Coracias affinis)
棕胸岩鷚	(bird species of China) rufous-breasted accentor (Prunella stro…
棕胸岩鹨	(bird species of China) rufous-breasted accentor (Prunella stro…
棕胸竹雞	(bird species of China) mountain bamboo partridge (Bambusicola…
棕胸竹鸡	(bird species of China) mountain bamboo partridge (Bambusicola…
棕胸蓝姬鹟	(bird species of China) snowy-browed flycatcher (Ficedula hyper…
棕胸藍姬鶲	(bird species of China) snowy-browed flycatcher (Ficedula hyper…
棕胸雅鶥	(bird species of China) buff-breasted babbler (Pellorneum ticke…
棕胸雅鹛	(bird species of China) buff-breasted babbler (Pellorneum ticke…
棕脸鹟莺	(bird species of China) rufous-faced warbler (Abroscopus albogu…
棕腹仙鶲	(bird species of China) rufous-bellied niltava (Niltava sundara)
棕腹仙鹟	(bird species of China) rufous-bellied niltava (Niltava sundara)
棕腹啄木鳥	(bird species of China) rufous-bellied woodpecker (Dendrocopos…
棕腹啄木鸟	(bird species of China) rufous-bellied woodpecker (Dendrocopos…
棕腹大仙鶲	(bird species of China) Fujian niltava (Niltava davidi)
棕腹大仙鹟	(bird species of China) Fujian niltava (Niltava davidi)
棕腹杜鵑	(bird species of China) Malaysian hawk-cuckoo (Hierococcyx fuga…
棕腹杜鹃	(bird species of China) Malaysian hawk-cuckoo (Hierococcyx fuga…
棕腹林鴝	(bird species of China) rufous-breasted bush robin (Tarsiger hy…
棕腹林鸲	(bird species of China) rufous-breasted bush robin (Tarsiger hy…
棕腹柳莺	(bird species of China) buff-throated warbler (Phylloscopus sub…
棕腹柳鶯	(bird species of China) buff-throated warbler (Phylloscopus sub…
棕腹树鹊	(bird species of China) rufous treepie (Dendrocitta vagabunda)
棕腹樹鵲	(bird species of China) rufous treepie (Dendrocitta vagabunda)
棕腹蓝仙鹟	(bird species of China) Chinese vivid niltava (Niltava oatesi)
棕腹藍仙鶲	(bird species of China) Chinese vivid niltava (Niltava oatesi)
棕腹隼雕	(bird species of China) rufous-bellied eagle (Lophotriorchis ki…
棕腹隼鵰	(bird species of China) rufous-bellied eagle (Lophotriorchis ki…
棕腹鵙鶥	(bird species of China) black-headed shrike-babbler (Pteruthius…
棕腹鵙鹛	(bird species of China) black-headed shrike-babbler (Pteruthius…
棕臀噪鶥	(bird species of China) rufous-vented laughingthrush (Pterorhin…
棕臀噪鹛	(bird species of China) rufous-vented laughingthrush (Pterorhin…
棕臉鶲鶯	(bird species of China) rufous-faced warbler (Abroscopus albogu…
棕色	brown
棕草鶥	(bird species of China) Tibetan babax (Pterorhinus koslowi)
棕草鹛	(bird species of China) Tibetan babax (Pterorhinus koslowi)
棕蓑猫	see 蟹獴[xie4 meng3]
棕蓑貓	see 蟹獴[xie4 meng3]
棕薮鸲	(bird species of China) rufous-tailed scrub robin (Cercotrichas…
棕藪鴝	(bird species of China) rufous-tailed scrub robin (Cercotrichas…
棕褐短翅莺	(bird species of China) brown bush warbler (Locustella luteoven…
棕褐短翅鶯	(bird species of China) brown bush warbler (Locustella luteoven…
棕褐色	tan; sepia
棕雨燕	(bird species of China) Asian palm swift (Cypsiurus balasiensis)
棕頂樹鶯	(bird species of China) grey-sided bush warbler (Cettia brunnif…
棕頦噪鶥	(bird species of China) rufous-chinned laughingthrush (Ianthoci…
棕頭幽鶥	(bird species of China) puff-throated babbler (Pellorneum rufic…
棕頭歌鴝	(bird species of China) rufous-headed robin (Larvivora ruficeps)
棕頭鉤嘴鶥	(bird species of China) red-billed scimitar babbler (Pomatorhin…
棕頭雀鶥	(bird species of China) spectacled fulvetta (Fulvetta ruficapil…
棕頭鴉雀	(bird species of China) vinous-throated parrotbill (Suthora web…
棕頭鷗	(bird species of China) brown-headed gull (Chroicocephalus brun…
棕頸犀鳥	(bird species of China) rufous-necked hornbill (Aceros nipalens…
棕頸鉤嘴鶥	(bird species of China) streak-breasted scimitar babbler (Pomat…
棕頸雪雀	(bird species of China) rufous-necked snowfinch (Pyrgilauda ruf…
棕頸鴨	(bird species of China) Philippine duck (Anas luzonica)
棕額長尾山雀	(bird species of China) rufous-fronted bushtit (Aegithalos ious…
棕顶树莺	(bird species of China) grey-sided bush warbler (Cettia brunnif…
棕颈犀鸟	(bird species of China) rufous-necked hornbill (Aceros nipalens…
棕颈钩嘴鹛	(bird species of China) streak-breasted scimitar babbler (Pomat…
棕颈雪雀	(bird species of China) rufous-necked snowfinch (Pyrgilauda ruf…
棕颈鸭	(bird species of China) Philippine duck (Anas luzonica)
棕颏噪鹛	(bird species of China) rufous-chinned laughingthrush (Ianthoci…
棕额长尾山雀	(bird species of China) rufous-fronted bushtit (Aegithalos ious…
棕黃	light brown
棕黄	light brown
棕黑	dark brown
棖	door post
棗	(bound form) jujube; Chinese date (Zizyphus jujuba)
棗子	dates; jujube
棗強	see 棗強縣|枣强县[Zao3 qiang2 Xian4]
棗強縣	Zaoqiang, a county in Hengshui City 衡水市[Heng2 shui3 Shi4], Hebei
棗樹	jujube tree; date tree
棗泥	jujube paste
棗瘋病	jujube witches' broom (infectious plant disease of jujube trees…
棗莊	see 棗莊市|枣庄市[Zao3 zhuang1 Shi4]
棗莊市	Zaozhuang, prefecture-level city in Shandong Province 山東省|山东省[S…
棗陽	see 棗陽市|枣阳市[Zao3 yang2 Shi4]
棗陽市	Zaoyang, a county-level city in Xiangyang City 襄陽市|襄阳市[Xiang1 y…
棘	thorns
棘手	thorny (problem); intractable
棘楚	thorny problem; troublesome affair
棘皮动物	echinoderm, the phylum containing sea urchins, sea cucumbers etc
棘皮動物	echinoderm, the phylum containing sea urchins, sea cucumbers etc
棘輪	ratchet
棘轮	ratchet
棘鼻青岛龙	Tsintaosaurus spinorhinus, a 10 meter long hadrosaur with a sin…
棘鼻青島龍	Tsintaosaurus spinorhinus, a 10 meter long hadrosaur with a sin…
棚	shed; canopy
棚子	shack; shed
棚戶	shacks; shack-dwellers
棚戶區	shantytown
棚户	shacks; shack-dwellers
棚户区	shantytown
棚架	trellis; scaffolding
棚架格子	trellis latticework
棚頂	canopy; roof
棚顶	canopy; roof
棜	tray for carrying sacrificial meats
棟	ridgepole (old)
棟梁	ridgepole; ridgepole and beams
棠	cherry-apple
棠梨	birch-leaved pear (Pyrus betulaefolia)
棣	Kerria japonica
棤	rough tree bark
棧	a wooden or bamboo pen for sheep or cattle
棧主	innkeeper
棧單	cargo receipt; landing account
棧地址	stack address (computing)
棧存儲器	stack memory (computing)
棧山航海	to have a long and hard journey (idiom)
棧徑	a plank road (built on trestles across the face of a cliff)
棧戀	sentimental attachment to a person or place
棧房	warehouse; storehouse
棧板	pallet
棧架	trestle
棧橋	a pier; a landing-stage
棧橋式碼頭	jetty; pier
棧租	warehouse rent; cost of storage
棧豆	fodder
棧車	ancient vehicle made of wood and bamboo
棧道	plank walkway constructed on the face of a cliff
棧閣	plank road built along the side of a cliff
棧頂	stack top (computing)
棨	tally for going through a pass
棩	crooked (tree)
棪	(tree)
棫	(oak); thorny shrub
棬	bowl
森	Mori (Japanese surname); (bound form) densely wooded
森严	strict; rigid
森喜朗	MORI Yoshirō (1937-), Japanese rugby player and politician, pri…
森嚴	strict; rigid
森巴舞	samba (Tw) (loanword)
森林	forest
森林培育	forestry; silviculture
森林浴	forest bathing: spending time in a forest, walking or deep-brea…
森林脑炎	forest encephalitis
森林腦炎	forest encephalitis
森森	dense (of trees); thick
森海塞尔	Sennheiser (brand)
森海塞爾	Sennheiser (brand)
森然	(of tall trees) dense, thick; awe-inspiring
森田	Morita (Japanese surname)
森罗	many things arranged together, or connected together
森罗宝殿	Yama's palace
森罗殿	the Palace of the King of Hell 閻王|阎王[Yan2 wang5]
森羅	many things arranged together, or connected together
森羅寶殿	Yama's palace
森羅殿	the Palace of the King of Hell 閻王|阎王[Yan2 wang5]
森美兰	Sembilan, state of southwest Malaysia
森美蘭	Sembilan, state of southwest Malaysia
棯	jujube tree
棰	to flog; whip
棱	used in 刺棱[ci1 leng1]; used in 花不棱登[hua1 bu5 leng1 deng1]
棱台	prism
棱柱	prism
棱角	edge and corner; protrusion
棱锥	pyramid (geometry)
棱镜	(optics) prism
棲	to perch; to rest (of birds)
棲住	to dwell; to live
棲地	habitat
棲居	to inhabit; to live in (forests, mountains or wetlands etc)
棲息	(of a bird) to perch
棲息地	habitat
棲木	roost; perch
棲棲	(literary) restless; unsettled
棲棲遑遑	(idiom) restless; unsettled
棲身	to stay at; to live in (temporarily)
棲霞	see 棲霞市|栖霞市[Qi1 xia2 Shi4]; see 棲霞區|栖霞区[Qi1 xia2 Qu1]
棲霞區	Qixia, a district of Nanjing City 南京市[Nan2 jing1 Shi4], Jiangsu
棲霞市	Qixia, a county-level city in Yantai City 煙台市|烟台市[Yan1 tai2 Shi…
棳	small pillars that support the roof, those which rest on the ma…
棶	used in 棶木|梾木[lai2 mu4]
棶木	large-leaved dogwood (Cornus macrophylla)
棸	surname Zou
棹	oar (archaic); scull
